step,true
107,0.5405103436503388
108,0.5497371201732958
109,0.567696802264895
110,0.5970483087819405
111,0.642423261727042
112,0.7089521606671857
113,0.7960951121232713
114,0.8822901735757948
115,0.9151124496100517
116,0.8564363675520877
117,0.7417016845339592
118,0.6334164306047453
119,0.5589485891020645
120,0.5154091229044654
121,0.4913171846945184
122,0.4766847098080458
123,0.46475707317832815
124,0.45094840524485064
125,0.4313692734006559
126,0.4015919904900085
127,0.35589294591872
128,0.2879817919703581
129,0.19681847219589685
130,0.10334006570806718
131,0.06453610112882775
132,0.12577050565253098
133,0.24918192237150247
134,0.36511230202103295
135,0.4441983849554931
136,0.49061589894304836
137,0.5174016531839831
138,0.535704905931041
139,0.5532461062566013
140,0.5756530800439151
141,0.6080303954843546
142,0.655758258863759
143,0.7231815865907127
144,0.8069636634689777
145,0.8820947870421898
146,0.8998589502831181
147,0.8354588080064905
148,0.7279539650578293
149,0.630758590015256
150,0.565060667881942
151,0.5274503915099144
152,0.5079516227403601
153,0.4982204321132752
154,0.4929957418413373
155,0.4893046929977547
156,0.4854068158585767
157,0.479988872430192
158,0.47158047689460875
159,0.45802817791826356
160,0.4358655152606448
161,0.39949954200988125
162,0.3405734213973305
163,0.24984836856009732
164,0.13007010699542287
165,0.029845296344833332
166,0.04350951906237462
167,0.18156210274152057
168,0.3424096869066481
169,0.45936468880218767
170,0.5297512353552828
171,0.5717209703920694
172,0.60202610576982
173,0.6319309989292246
174,0.6682134394420187
175,0.71378662858941
176,0.7659834145085689
177,0.812998812460645
178,0.83454438490761
179,0.8156300981574696
180,0.7635478523036492
181,0.7022739598789782
182,0.6519502381047512
183,0.6202688914882215
184,0.6067161785931995
185,0.6085379813754525
186,0.6238909987952064
187,0.6525372294608811
188,0.6948653879094157
189,0.7489744955681282
190,0.8053261820360095
191,0.8427195065315886
192,0.8377363381110637
193,0.7884780122886399
194,0.7195585738387189
195,0.6579968576005483
196,0.6162391764654819
197,0.5947795886503293
198,0.5900164692101079
199,0.5989646110193332
200,0.6207480877183225
201,0.6563495503984185
202,0.7069628037934197
203,0.7698429434472859
204,0.8309472348660504
205,0.8617011777388168
206,0.8378057419988124
207,0.7689427198912958
208,0.6901703034143435
209,0.6279592836219356
210,0.5894781032371676
211,0.5713936341958046
212,0.568575900159273
213,0.5778282043091644
214,0.5986455776850912
215,0.6328550897862496
216,0.6834460496578156
217,0.7511651856939564
218,0.8262366566714913
219,0.8784486636988746
220,0.869377313937886
221,0.7967514916423162
222,0.7021056588302268
223,0.6236606345125607
224,0.5731050685618938
225,0.5461501847163472
226,0.5351954329994418
227,0.5346578714131488
228,0.5419213295670107
229,0.5569677541745539
230,0.5820157052735891
231,0.6213742462473154
232,0.6807761635030682
233,0.7635322603581887
234,0.8579920359125278
235,0.9194593806270006
236,0.8918596653369704
237,0.7843959474897972
238,0.6641253510961724
239,0.5745874244559978
240,0.520030576664615
241,0.489239303236151
242,0.47055557484901583
243,0.455635454413896
244,0.4387593855713255
245,0.4152439877187568
246,0.3801210887038572
247,0.3276904482201503
248,0.2536081042890818
249,0.16368831833101255
250,0.09056396710786781
251,0.08912912856429459
252,0.1735570328704243
253,0.29018096150605405
254,0.38648976842396304
255,0.4483506355076979
256,0.4832906537871646
257,0.5025600572548845
258,0.5147818596895991
259,0.5255823828507293
260,0.5388813431448161
261,0.5582631031791013
262,0.588098464940132
263,0.6342605956177129
264,0.7034017346935656
265,0.7969630551111225
266,0.893413045156361
267,0.932719785043286
268,0.8674764274482653
269,0.7390655154158663
270,0.6202521018722422
271,0.5400120134797152
272,0.49295434643822045
273,0.46525642901941505
274,0.44533322832930394
275,0.42513762483035444
276,0.3987126351147842
277,0.3607234319309455
278,0.3062349930804885
279,0.23366480894752326
280,0.15397145327199935
281,0.10174767097721209
282,0.11871380694078197
283,0.2020039261670929
284,0.303055764045177
285,0.38318520111939125
286,0.4334724373156314
287,0.4603223205437291
288,0.47235788728766537
289,0.47570630989286083
290,0.4735619688774781
291,0.46686582793992526
292,0.4548543811880179
293,0.435171304442618
294,0.4035789358543119
295,0.35362372376029916
296,0.277776207700997
297,0.1751956201886618
298,0.07430789310164658
299,0.047521881796832824
300,0.13702627506239912
301,0.2803463952703278
302,0.4013953524408655
303,0.47928918113184354
304,0.5247625663805225
305,0.553431855254146
306,0.577302231636625
307,0.604603134161297
308,0.6413284386357279
309,0.6917677063484577
310,0.7561561230242598
311,0.8238333239619238
312,0.8668345075004021
313,0.854031602291959
314,0.7870673757673249
315,0.7021893827689875
316,0.6318530017500585
317,0.5866059657057416
318,0.5634408232017268
319,0.5563233550535044
320,0.5609767525798754
321,0.5759561437642918
322,0.602447626410389
323,0.6436961791225966
324,0.703442999382891
325,0.7808414713658733
326,0.8588343936222643
327,0.8959681239142503
328,0.8566428533988792
329,0.7609707875523517
330,0.661520123557156
331,0.5888061135412868
332,0.5453811921935241
333,0.5229355655989931
334,0.5130528571442244
335,0.5102325469828349
336,0.5117067422832882
337,0.5166351689893347
338,0.5255603752526933
339,0.5402928245814571
340,0.5641988979538962
341,0.6027697994492842
342,0.6638600127813542
343,0.7548534574944494
344,0.86852587599243
345,0.9530937250622017
346,0.9264843805742297
347,0.7932012303426395
348,0.6457450015187652
349,0.5395846186540579
350,0.4757194946662581
351,0.4376531558097837
352,0.4101415878314655
353,0.38262361454113575
354,0.3480879992417886
355,0.3021375453281537
356,0.24442240457145842
357,0.1835935329526045
358,0.14205562281548115
359,0.14622634578417676
360,0.19905799344500885
361,0.2732560129779258
362,0.33906189326652597
363,0.3834556431049736
364,0.40659279621924344
365,0.4128491249019324
366,0.4057423319085064
367,0.3863942726197941
368,0.3536667988122779
369,0.3053619946342437
370,0.24154320648376637
371,0.17193171964855064
372,0.12388400109051839
373,0.13108780308598658
374,0.19613880407122133
375,0.283151381278663
376,0.35700936184735
377,0.4053328006836912
378,0.4307878249560125
379,0.43974758723334784
380,0.43696370223000397
381,0.4243250419727927
382,0.4010281668054594
383,0.364027407316728
384,0.30906046148794014
385,0.23431633124864512
386,0.1505826536392863
387,0.09439741065322871
388,0.11168510029314162
389,0.2000264641835335
390,0.3066086982287594
391,0.3903070410186417
392,0.4425996277319205
393,0.4709957021940301
394,0.4850136265635685
395,0.4914851720235281
396,0.49436339936822704
397,0.4956755999022403
398,0.49639428178806466
399,0.4969898893549947
400,0.49773515383140554
401,0.4988715840196247
402,0.5007215779060709
403,0.5038037307551355
404,0.5090002896931787
405,0.5178357240885237
406,0.5329524750711065
407,0.558898724995921
408,0.6032640775857485
409,0.6774188133261185
410,0.7921556478046285
411,0.9321897439342647
412,1.006692658508184
413,0.9141539757542104
414,0.7239143857985499
415,0.5604691361843223
416,0.4574024610762616
417,0.39803010253516546
418,0.36073553658060103
419,0.3307365699925665
420,0.30014138645055005
421,0.26659604383911745
422,0.23291533107790827
423,0.20681077864549263
424,0.1979530738070758
425,0.21127942108252915
426,0.2419265003690483
427,0.2782129051339694
428,0.3092020435563689
429,0.328904575031837
430,0.33566905939416103
431,0.3299459701848807
432,0.31280044340886126
433,0.2858071323357755
434,0.2522232241444048
435,0.21880926461779523
436,0.19624785070740797
437,0.19497004328941614
438,0.21728139314939982
439,0.25433570728694327
440,0.2926084198241092
441,0.3220126526481715
442,0.3382777528655515
443,0.34096253822973205
444,0.33099243338144957
445,0.3095120084550786
446,0.27826615165217417
447,0.24129350583399325
448,0.20703215092189373
449,0.18795114313133623
450,0.19418444176282537
451,0.22465932387443963
452,0.2668256689326489
453,0.30613523898160083
454,0.3337268719057876
455,0.34688658213445306
456,0.3460730124815693
457,0.3324561126398084
458,0.30712975265016673
459,0.2719396999960975
460,0.2316894653681658
461,0.19653452365193302
462,0.18071432242198548
463,0.1938809267051007
464,0.2315888686941957
465,0.2780880874052682
466,0.31827561261915777
467,0.34451123028224384
468,0.355368308370852
469,0.3519628160253051
470,0.3355633403059417
471,0.307096366592823
472,0.2683346918358229
473,0.2246019107820947
474,0.18760564426102236
475,0.17352417065050937
476,0.19206457255831727
477,0.23602521379713265
478,0.2867911468971201
479,0.32858703699299263
480,0.3546315716477386
481,0.3644886421566435
482,0.35979892097912647
483,0.3418817649710429
484,0.3113874588841858
485,0.2696844162886772
486,0.22198973976965392
487,0.18098314449866154
488,0.16517177227428745
489,0.18602303424836442
490,0.23511343837005755
491,0.2909686489611972
492,0.33620862936779106
493,0.36411622044822173
494,0.374930252628158
495,0.3708285533730674
496,0.3532847225298506
497,0.3226421139511531
498,0.2794218557339358
499,0.2275951859240609
500,0.17930336144775233
501,0.15540761535042566
502,0.17240042727578928
503,0.22427577106289034
504,0.2868106107584219
505,0.338846918431563
506,0.37204614340968356
507,0.38680125068838467
508,0.3859929021148887
509,0.37161813580269526
510,0.34397224721804964
511,0.3025002641778791
512,0.248521868772304
513,0.19052967059598033
514,0.14907730555409424
515,0.14916450474238366
516,0.19590525717793297
517,0.26573323606841354
518,0.3299895570930521
519,0.3745339523491757
520,0.39825387711814647
521,0.4048404228658354
522,0.3975872839420841
523,0.3776443852327498
524,0.3441113934824443
525,0.29541298617753736
526,0.23294714595839597
527,0.16830657018521927
528,0.12887604720359888
529,0.14329242613694704
530,0.20850849224294205
531,0.2899947161677846
532,0.3573403708943655
533,0.40053448946828574
534,0.4222211418515001
535,0.42791067100499774
536,0.42143685916746515
537,0.4038900981340427
538,0.37383747555864166
539,0.3281410689016683
540,0.26434316476927805
541,0.18735270881691893
542,0.12101078931893167
543,0.10707267245629863
544,0.16489937945492467
545,0.2611301838904836
546,0.3496481435816022
547,0.41037984653297527
548,0.4448207090124025
549,0.46099279335314125
550,0.4657664880547253
551,0.46304428251296786
552,0.454054228803583
553,0.4378697682662949
554,0.4115823543050652
555,0.3702176911626329
556,0.3072919950807014
557,0.2191126002390391
558,0.11941876080093805
559,0.059782185794314664
560,0.0997664501335514
561,0.22001219717153522
562,0.34555716948238824
563,0.4353245484711648
564,0.48913898258389477
565,0.5202663261477783
566,0.541132400509965
567,0.5605266018352484
568,0.5847372586825903
569,0.6191506131351769
570,0.668926711039952
571,0.7371672802121798
572,0.8175519881751372
573,0.881950119591655
574,0.885753773040305
575,0.8159475259248099
576,0.7141719363939771
577,0.626269615914597
578,0.5682151597328002
579,0.5359309675697823
580,0.5205674802425648
581,0.5151405132186713
582,0.5156813961535395
583,0.5206521160422944
584,0.530288475301801
585,0.5463448408969708
586,0.5722756520787436
587,0.6136715941548571
588,0.6781195833623315
589,0.7712215583743822
590,0.8805283294437372
591,0.94902555374418
592,0.9053654435916452
593,0.7712375446222278
594,0.6338691093251984
595,0.5376390377771885
596,0.48026083153556326
597,0.44597323572099395
598,0.4208266233301093
599,0.3951195852969157
600,0.36209081371488655
601,0.31682978818618407
602,0.2574010216525789
603,0.19000237498583533
604,0.13649950353841542
605,0.12933952238445778
606,0.1801174082071867
607,0.2615082192305586
608,0.33716389524810875
609,0.3897561542389781
610,0.418918902361695
611,0.43014183123871413
612,0.4282633602823385
613,0.415481955675787
614,0.3912868395786872
615,0.35298648563581053
616,0.2970872465708336
617,0.22358784364560863
618,0.14615873220821674
619,0.10160960954157851
620,0.12793347868822078
621,0.21489492082533707
622,0.3133536941982076
623,0.38889051213785514
624,0.4352947785884332
625,0.45946168713170166
626,0.46959570831865
627,0.4712539056210878
628,0.46710417326098536
629,0.4575587124648487
630,0.44120397026865643
631,0.41479687268719306
632,0.37300347825133556
633,0.3087826980559469
634,0.21768028857524685
635,0.11347066838220297
636,0.051203362469394643
637,0.095178943964251
638,0.22288537595789684
639,0.3535831069927594
640,0.445660138818036
641,0.5006214389882655
642,0.5330058222844308
643,0.5559340066899138
644,0.578629125649543
645,0.6076990547323651
646,0.6485423578932052
647,0.7051613961015145
648,0.7763145259811672
649,0.8463897724175768
650,0.880177448795778
651,0.8478513533712101
652,0.7645847052139355
653,0.6746186304591202
654,0.6067402368183076
655,0.5657423500246632
656,0.545622324610104
657,0.5395103317153599
658,0.5430982218336041
659,0.5549797014391299
660,0.5762637686948698
661,0.610275247678586
662,0.6620578557792834
663,0.7358850956794541
664,0.8263661544039378
665,0.9013653886052857
666,0.9050857488834805
667,0.8212534832245194
668,0.7034460700175453
669,0.6055910808695442
670,0.5425600052354428
671,0.5068334108316996
672,0.48694792362709816
673,0.4740641394985833
674,0.46236240277147717
675,0.4477189681271135
676,0.42629581749497286
677,0.3934169735860982
678,0.34301111475517543
679,0.26904485697554514
680,0.1734710871018898
681,0.08557750820250368
682,0.06807935100285288
683,0.15098648394604972
684,0.2792434263494273
685,0.3884300101240073
686,0.4593966297585796
687,0.5003974102234284
688,0.5247209845787983
689,0.5428206356492977
690,0.5618947107364476
691,0.587440431135605
692,0.6246806904806854
693,0.6788504806951364
694,0.7524662840321067
695,0.8360293752227402
696,0.8948439920420477
697,0.882541118545357
698,0.797673713550244
699,0.6913010809155146
700,0.6061571512653984
701,0.5523744314225626
702,0.5230168549534374
703,0.5085844934171464
704,0.5021365014188276
705,0.4996565058767447
706,0.4991488854484035
707,0.49978800807347534
708,0.5014023494838209
709,0.5042493064142656
710,0.5089983017038139
711,0.5168848506930601
712,0.5300563026527431
713,0.5521786097089685
714,0.5893526168704433
715,0.6509659681562472
716,0.7478410948914016
717,0.87737174555923
718,0.9824880217795626
719,0.955191687343624
720,0.7961294385840804
721,0.6245900642641702
722,0.5053029187261564
723,0.43488188993087273
724,0.3925345148960099
725,0.3610962105913396
726,0.329929904856286
727,0.293775363958325
728,0.25238288413843757
729,0.21169471551755822
730,0.18415948458840375
731,0.1830628580550146
732,0.21116175007041357
733,0.25641689517575134
734,0.3016388155854636
735,0.3352998831762186
736,0.3535284876691469
737,0.3567365665537297
738,0.3463393000391301
739,0.3233638389484304
740,0.2888602462203934
741,0.2459538718656366
742,0.20307413932324964
743,0.17530154416664456
744,0.17767469771616762
745,0.21180970332035273
746,0.2625697215181853
747,0.3108819951893019
748,0.34540216736175294
749,0.36323997855607715
750,0.3655650109427882
751,0.35406882673180995
752,0.329646391623696
753,0.29293592554809494
754,0.2466122033407826
755,0.19924149233021327
756,0.16753534674556242
757,0.16923781723405965
758,0.2068757898291414
759,0.26308434141157766
760,0.3161247135245025
761,0.35371642243903584
762,0.37333836430918227
763,0.37680631060835185
764,0.3662069716012016
765,0.3424028380521802
766,0.3054437456638448
767,0.2567522047383812
768,0.20341758790297876
769,0.162422972375622
770,0.15582959775301625
771,0.19169449215427004
772,0.25297793516785466
773,0.31373677529186617
774,0.3582783180247526
775,0.3831971900278945
776,0.39082607226063243
777,0.38400722109547386
778,0.36399509937170044
779,0.33042605445581746
780,0.2828562259962988
781,0.22456500310547475
782,0.16876610455313779
783,0.1406338519542395
784,0.16113309427484587
785,0.22250745261638427
786,0.2945208218511457
787,0.3527378470171129
788,0.3892343834709435
789,0.40599200796227125
790,0.4071599679299092
791,0.39537772419273126
792,0.37092594725890954
793,0.33225690544414854
794,0.2779088263947056
795,0.21132216628286032
796,0.14917098394004355
797,0.12344676573638531
798,0.15718849548550348
799,0.2341015361185797
